customer_id,age,tenure_months,contract_type,payment_method,paperless_billing,international_plan,avg_monthly_gb,support_tickets_6m,outages_3m,late_payments_12m,app_sessions_30d,add_ons,monthly_charges,total_charges,churn
C102071,22,47,one-year,credit-card,yes,no,24.22,0,0,0,14,1,49.68,2382.75,0
C102072,30,29,month-to-month,bank-transfer,no,no,9.85,0,0,0,11,1,63.6,1896.69,0
C102073,57,24,month-to-month,credit-card,yes,no,16.49,2,0,1,12,3,92.01,2330.94,1
C102074,37,50,one-year,bank-transfer,yes,no,14.64,0,1,0,18,0,59.74,3059.65,0
C102075,47,29,one-year,credit-card,yes,no,10.97,0,1,0,14,1,66.84,1965.6,0
C102076,18,33,two-year,bank-transfer,yes,no,16.93,0,2,0,14,1,81.49,2813.44,0
C102077,46,32,two-year,electronic-check,no,no,3.23,0,0,1,17,2,84.57,2808.42,1
C102078,37,18,one-year,mailed-check,no,yes,37.0,1,0,0,20,0,83.69,1577.72,0
C102079,33,9,month-to-month,mailed-check,yes,no,35.54,0,0,2,12,1,53.3,560.0,0
C102080,41,60,two-year,electronic-check,yes,yes,17.73,0,0,0,11,1,56.11,3400.85,0
C102081,33,6,two-year,electronic-check,no,yes,18.15,1,2,0,12,3,76.91,544.88,1
C102082,18,23,two-year,electronic-check,yes,no,16.44,1,0,0,8,2,93.7,2209.77,0
C102083,50,48,two-year,electronic-check,yes,no,36.93,1,1,2,16,1,76.36,3768.77,0
C102084,42,9,month-to-month,electronic-check,yes,no,14.03,0,0,1,22,0,50.98,522.8,0
C102085,35,47,one-year,credit-card,yes,yes,42.93,0,0,1,15,2,71.91,3451.68,0
C102086,27,53,one-year,electronic-check,yes,yes,6.95,0,0,1,13,0,42.35,2305.54,0
C102087,21,48,month-to-month,credit-card,yes,no,43.1,3,0,0,15,2,96.53,4675.99,1
C102088,42,22,one-year,electronic-check,yes,no,2.23,1,1,1,10,1,62.25,1460.27,1
C102089,58,1,month-to-month,credit-card,yes,no,15.95,0,0,1,11,0,58.35,89.83,1
C102090,41,64,month-to-month,bank-transfer,no,no,37.43,0,1,0,13,0,45.31,3004.96,0
C102091,22,23,month-to-month,credit-card,yes,no,41.51,0,0,0,15,0,57.86,1387.08,0
C102092,42,58,one-year,mailed-check,no,no,7.24,0,0,0,9,0,45.16,2619.27,0
C102093,38,14,one-year,bank-transfer,yes,yes,31.53,3,0,1,17,0,58.47,955.84,1
C102094,49,11,month-to-month,mailed-check,yes,yes,29.21,0,1,1,20,0,52.76,657.06,0
C102095,46,56,month-to-month,mailed-check,yes,no,32.78,0,4,1,12,2,66.86,3774.78,1
C102096,18,68,one-year,bank-transfer,yes,no,95.45,1,1,0,13,1,80.66,5574.73,0
C102097,46,62,month-to-month,electronic-check,yes,no,102.14,0,0,1,17,0,76.48,4853.84,0
C102098,27,54,month-to-month,electronic-check,yes,no,50.37,1,1,0,14,0,63.97,3410.35,1
C102099,22,18,month-to-month,credit-card,yes,no,10.55,1,0,1,12,1,43.01,823.2,0
C102100,37,66,two-year,electronic-check,yes,no,15.21,2,2,0,9,1,49.7,3330.13,0
C102101,44,48,month-to-month,bank-transfer,yes,no,24.91,0,0,1,14,2,60.78,2979.81,1
C102102,19,12,one-year,electronic-check,no,no,16.03,0,0,0,10,1,88.46,1094.31,1
C102103,47,9,two-year,mailed-check,yes,no,10.61,1,1,3,17,1,75.6,746.76,0
C102104,48,63,month-to-month,electronic-check,no,no,41.99,1,1,0,17,2,84.27,5340.55,0
C102105,40,20,two-year,mailed-check,yes,no,7.08,1,0,0,14,0,46.44,987.86,0
C102106,29,55,month-to-month,credit-card,yes,no,2.46,0,0,0,13,1,45.88,2549.13,1
C102107,27,10,month-to-month,credit-card,yes,no,35.69,2,0,0,22,0,69.34,769.1,0
C102108,51,20,month-to-month,electronic-check,no,no,34.83,0,1,2,16,0,29.88,627.46,0
C102109,21,20,one-year,electronic-check,yes,no,5.45,1,0,0,15,2,70.03,1477.68,1
C102110,52,20,two-year,credit-card,no,no,5.32,1,0,1,12,3,96.44,2008.14,0
C102111,37,49,one-year,electronic-check,no,no,20.86,0,0,1,19,0,42.81,2140.45,1
C102112,38,66,one-year,electronic-check,yes,no,26.34,2,0,2,15,1,83.94,5629.78,1
C102113,19,66,month-to-month,mailed-check,yes,no,16.44,1,1,0,17,2,78.89,5333.39,0
C102114,37,54,two-year,credit-card,yes,yes,13.81,0,0,1,11,3,92.24,5083.07,1
C102115,46,14,month-to-month,electronic-check,yes,no,19.93,2,1,0,12,1,69.78,1071.57,1
C102116,23,70,month-to-month,electronic-check,no,no,33.78,1,1,0,20,2,74.06,5284.09,0
C102117,45,39,two-year,credit-card,no,no,5.71,0,1,0,13,0,48.6,1943.05,0
C102118,40,39,month-to-month,credit-card,yes,no,23.38,2,0,3,17,1,55.81,2254.06,0
C102119,31,51,month-to-month,bank-transfer,yes,no,10.61,2,0,2,7,2,74.43,3886.46,0
C102120,49,56,month-to-month,bank-transfer,yes,yes,87.64,0,0,3,15,0,67.79,,0
C102121,18,69,month-to-month,credit-card,no,no,24.45,0,1,1,25,1,75.76,5324.99,0
C102122,43,42,two-year,bank-transfer,yes,no,56.82,1,0,1,12,0,56.63,2471.72,0
C102123,58,44,month-to-month,credit-card,no,no,32.5,0,0,1,21,0,57.91,2620.74,0
C102124,56,54,two-year,mailed-check,yes,yes,,1,0,1,17,0,48.66,2640.78,0
C102125,44,18,month-to-month,electronic-check,no,no,20.21,2,0,0,17,1,76.77,1429.14,0
C102126,35,22,one-year,credit-card,yes,no,22.34,2,2,2,15,1,56.83,1279.29,0
C102127,31,45,one-year,bank-transfer,yes,yes,18.04,1,0,0,16,0,63.16,2916.45,0
C102128,35,4,one-year,electronic-check,no,no,11.84,3,1,0,14,1,77.47,415.95,0
C102129,46,23,month-to-month,bank-transfer,no,no,6.09,1,0,1,19,3,93.2,2164.98,0
C102130,29,52,one-year,credit-card,yes,yes,26.47,0,0,1,13,1,52.28,2755.98,1
C102131,48,71,one-year,electronic-check,no,no,40.98,0,0,0,13,0,38.93,2802.2,0
C102132,65,37,two-year,bank-transfer,yes,no,19.32,0,0,0,19,0,45.13,1721.94,0
C102133,38,29,month-to-month,electronic-check,yes,no,14.45,1,0,1,15,0,43.17,1265.01,1
C102134,23,32,month-to-month,bank-transfer,yes,no,55.52,0,0,1,17,1,91.47,3016.86,0
C102135,23,50,one-year,credit-card,yes,no,8.53,1,3,3,15,2,68.11,3477.38,1
C102136,48,39,month-to-month,credit-card,no,no,21.59,0,0,0,19,2,61.26,2446.53,0
C102137,38,1,month-to-month,credit-card,yes,no,35.97,1,0,0,16,0,45.21,100.41,0
C102138,50,39,two-year,bank-transfer,yes,no,10.39,0,1,1,8,2,94.15,3760.38,0
C102139,33,29,month-to-month,mailed-check,no,yes,21.81,0,1,2,15,1,79.24,2385.9,0
C102140,49,51,month-to-month,bank-transfer,yes,no,41.99,1,0,0,15,2,56.76,2925.1,1
C102141,37,63,one-year,electronic-check,yes,no,10.26,0,0,1,14,1,72.13,4614.35,0
C102142,30,70,month-to-month,bank-transfer,yes,yes,33.09,0,2,1,10,1,62.88,4447.03,1
C102143,34,44,month-to-month,mailed-check,no,no,4.44,1,0,1,14,3,80.53,3626.74,1
C102144,25,26,month-to-month,mailed-check,yes,no,19.04,0,1,2,13,0,39.88,1076.45,1
C102145,63,32,month-to-month,mailed-check,no,no,46.81,0,0,0,27,0,53.08,1732.56,0
C102146,38,12,month-to-month,mailed-check,no,no,34.07,1,0,1,13,3,66.17,847.45,0
C102147,47,68,two-year,electronic-check,no,no,48.79,2,1,1,15,3,95.95,6610.56,0
C102148,33,61,month-to-month,electronic-check,no,no,1.68,1,1,0,16,0,43.48,2684.68,0
C102149,26,62,month-to-month,mailed-check,yes,no,19.6,1,0,0,16,0,70.08,4345.93,1
C102150,36,23,one-year,electronic-check,no,no,11.11,0,0,1,13,2,70.9,1745.97,0
C102151,52,23,month-to-month,credit-card,yes,no,20.38,0,0,0,16,0,33.16,786.15,0
C102152,33,62,month-to-month,electronic-check,yes,no,43.37,1,0,0,10,0,49.67,3148.41,0
C102153,29,39,month-to-month,credit-card,yes,no,60.36,1,0,0,22,0,43.35,1673.57,0
C102154,41,51,month-to-month,electronic-check,no,yes,79.16,0,0,0,17,0,64.94,3382.53,0
C102155,45,35,month-to-month,credit-card,yes,no,14.8,0,0,0,16,0,41.18,1475.18,0
C102156,59,32,month-to-month,bank-transfer,no,no,3.81,1,0,2,18,0,49.1,1564.12,1
C102157,43,46,two-year,credit-card,no,no,2.73,1,1,0,16,1,64.85,3101.85,1
C102158,47,59,two-year,credit-card,yes,no,6.91,0,0,0,14,1,48.02,2928.42,0
C102159,48,24,two-year,bank-transfer,yes,yes,40.44,0,0,3,16,0,73.27,1845.64,0
C102160,25,59,month-to-month,electronic-check,yes,yes,29.89,1,0,3,15,0,58.38,3531.96,0
C102161,27,17,one-year,mailed-check,yes,no,31.29,0,1,0,23,1,66.17,1205.94,0
C102162,26,29,one-year,electronic-check,no,no,20.08,0,0,0,9,0,37.26,1103.66,0
C102163,23,66,month-to-month,credit-card,yes,no,14.76,1,0,1,15,0,48.77,3205.92,0
C102164,49,69,two-year,credit-card,yes,yes,54.98,0,1,1,16,0,54.09,3749.05,1
C102165,42,67,one-year,electronic-check,yes,no,1.64,1,0,2,18,2,53.01,3585.37,0
C102166,40,23,month-to-month,bank-transfer,yes,no,7.47,0,1,0,12,0,64.85,1628.53,0
C102167,18,61,two-year,electronic-check,yes,no,35.07,2,1,0,18,1,66.3,4078.61,0
C102168,64,68,month-to-month,bank-transfer,yes,no,16.05,1,1,1,11,1,54.62,3756.83,1
C102169,28,71,month-to-month,bank-transfer,no,no,39.36,1,0,0,9,0,52.17,3758.63,0
C102170,64,1,month-to-month,mailed-check,yes,no,36.59,1,0,0,6,2,75.14,166.9,0
C102171,22,54,month-to-month,credit-card,yes,no,33.79,0,0,0,16,3,110.3,6058.77,1
C102172,29,72,two-year,electronic-check,yes,yes,32.52,1,0,1,21,1,66.34,4828.19,0
C102173,18,55,one-year,credit-card,no,no,42.07,1,0,0,17,3,78.52,4483.75,1
C102174,43,17,month-to-month,bank-transfer,no,no,42.09,1,1,0,7,0,48.38,853.22,0
C102175,26,55,one-year,electronic-check,yes,no,21.99,0,0,1,10,2,74.54,4258.05,0
C102176,26,7,two-year,mailed-check,yes,no,17.85,1,0,1,19,1,74.61,582.63,0
C102177,23,35,two-year,electronic-check,no,no,28.25,0,1,1,14,1,66.51,2397.18,0
C102178,48,45,two-year,bank-transfer,no,yes,50.08,1,1,1,15,3,93.79,4342.04,0
C102179,48,33,two-year,credit-card,no,no,11.23,3,0,0,14,3,76.92,2602.26,0
C102180,61,51,one-year,electronic-check,no,no,18.99,0,0,0,20,0,36.23,1837.1,0
C102181,31,17,month-to-month,electronic-check,yes,no,14.2,1,0,0,12,0,61.11,1109.34,0
C102182,42,44,two-year,mailed-check,yes,no,9.48,0,0,1,11,0,45.02,1981.71,0
C102183,24,47,month-to-month,electronic-check,no,no,15.3,1,0,0,17,1,69.44,3250.34,0
C102184,35,46,month-to-month,electronic-check,yes,no,6.55,0,0,0,12,1,47.09,2228.33,0
C102185,33,21,month-to-month,bank-transfer,yes,yes,5.68,2,1,0,15,2,73.02,1567.97,0
C102186,45,22,month-to-month,mailed-check,no,no,64.86,0,0,0,13,3,96.52,2250.66,1
C102187,51,18,one-year,credit-card,no,no,8.58,0,0,0,20,1,89.1,1701.41,0
C102188,51,33,two-year,mailed-check,yes,no,33.58,0,0,2,25,0,49.38,1703.86,0
C102189,29,42,month-to-month,bank-transfer,no,no,79.03,1,1,0,15,2,92.89,4040.83,1
C102190,51,26,one-year,mailed-check,yes,no,47.27,1,0,2,18,2,89.12,2431.1,0
C102191,38,29,month-to-month,electronic-check,no,no,32.66,0,0,0,15,0,51.53,1583.27,0
C102192,35,20,one-year,mailed-check,no,yes,36.76,0,0,0,13,1,66.07,,1
C102193,30,15,month-to-month,bank-transfer,no,no,14.41,0,0,1,14,2,67.65,1121.1,0
C102194,32,47,month-to-month,credit-card,no,no,48.04,0,1,0,13,0,48.1,2327.7,0
C102195,60,59,one-year,electronic-check,no,no,68.88,0,1,1,23,1,48.1,2903.04,1
C102196,43,21,month-to-month,mailed-check,no,no,16.72,0,1,3,20,0,43.1,984.08,0
C102197,41,62,month-to-month,bank-transfer,yes,no,5.44,0,0,1,17,0,23.89,1542.73,0
C102198,36,41,month-to-month,,yes,no,40.93,1,0,0,14,0,58.14,2452.82,0
C102199,68,12,month-to-month,credit-card,yes,no,94.31,0,0,0,16,3,93.51,1150.97,0
C102200,55,26,one-year,electronic-check,yes,no,9.41,0,0,0,15,1,62.56,1737.33,0
C102201,30,0,month-to-month,credit-card,no,no,1.43,0,0,3,22,3,80.99,63.57,1
C102202,36,2,month-to-month,bank-transfer,yes,no,19.2,1,0,2,13,2,58.91,188.6,0
C102203,36,24,two-year,electronic-check,no,yes,13.56,1,1,6,15,1,86.38,2183.29,0
C102204,41,33,one-year,bank-transfer,yes,no,25.54,0,0,2,17,1,77.3,2554.42,0
C102205,31,58,month-to-month,electronic-check,yes,yes,11.82,1,0,0,17,2,55.14,3241.48,0
C102206,44,9,one-year,bank-transfer,yes,no,18.68,0,0,0,13,0,80.61,812.27,1
C102207,56,61,month-to-month,credit-card,yes,yes,8.8,1,0,1,15,0,73.34,4652.11,0
C102208,23,17,month-to-month,bank-transfer,yes,no,2.84,0,0,0,20,2,55.76,1035.59,0
C102209,25,10,one-year,electronic-check,yes,no,20.33,1,0,1,11,1,73.89,781.02,0
C102210,33,51,month-to-month,mailed-check,yes,no,35.3,1,0,2,16,3,66.83,3517.05,1
C102211,34,56,month-to-month,mailed-check,no,no,6.8,0,0,2,11,2,49.58,2877.58,0
C102212,63,44,two-year,bank-transfer,yes,no,84.49,0,1,1,17,0,48.66,2181.36,0
C102213,51,8,one-year,bank-transfer,no,no,31.06,1,1,1,12,0,65.56,592.27,0
C102214,50,8,two-year,mailed-check,no,no,14.43,2,0,0,8,0,63.05,585.72,0
C102215,36,28,two-year,bank-transfer,yes,no,53.29,1,0,3,15,0,90.89,2654.27,1
C102216,36,32,month-to-month,credit-card,yes,no,42.06,1,1,1,16,1,71.26,2350.51,0
C102217,22,72,one-year,bank-transfer,no,no,34.11,2,0,0,17,0,34.9,2509.93,0
C102218,48,20,month-to-month,electronic-check,no,no,24.78,1,0,1,15,2,61.76,1239.18,0
C102219,45,14,one-year,mailed-check,yes,no,14.77,3,0,0,12,2,69.89,1014.89,1
C102220,54,69,month-to-month,mailed-check,no,yes,28.89,0,0,2,13,0,52.66,3666.75,0
C102221,36,11,month-to-month,credit-card,yes,no,24.71,1,1,0,13,1,60.28,718.59,0
C102222,37,1,month-to-month,credit-card,yes,yes,51.4,1,1,0,17,2,75.64,176.2,0
C102223,41,30,one-year,credit-card,yes,no,32.3,0,0,2,12,0,74.27,2272.16,0
C102224,50,29,month-to-month,electronic-check,no,no,17.18,1,1,0,14,2,73.56,2175.54,0
C102225,21,45,one-year,bank-transfer,yes,no,16.96,2,0,0,17,0,32.22,1499.43,0
C102226,48,64,two-year,credit-card,yes,no,11.51,0,0,1,16,0,59.4,,1
C102227,39,68,one-year,electronic-check,yes,no,25.73,1,1,0,19,1,37.63,2573.64,0
C102228,26,21,month-to-month,electronic-check,yes,no,15.38,1,0,0,9,2,61.25,1342.91,0
C102229,18,71,month-to-month,electronic-check,yes,no,7.49,0,1,0,20,0,75.61,5436.2,1
C102230,37,46,two-year,bank-transfer,yes,no,39.51,0,0,1,16,3,58.82,2724.57,0
C102231,56,5,one-year,mailed-check,no,no,14.21,0,0,0,16,1,87.37,548.87,0
C102232,59,68,month-to-month,electronic-check,no,no,17.96,2,1,0,11,0,61.49,4281.92,0
C102233,43,10,two-year,mailed-check,yes,no,58.75,0,2,0,20,0,61.56,661.54,0
C102234,63,42,month-to-month,credit-card,yes,no,43.72,1,1,0,18,0,40.44,1815.85,0
C102235,38,57,month-to-month,credit-card,yes,no,31.96,0,0,0,17,0,56.9,3274.46,0
C102236,50,18,month-to-month,bank-transfer,no,no,25.52,1,0,1,20,2,63.95,1215.52,0
C102237,34,19,month-to-month,credit-card,yes,no,67.5,0,0,2,16,1,56.35,1081.56,0
C102238,33,34,month-to-month,bank-transfer,no,no,18.42,0,0,0,11,0,53.52,1856.39,0
C102239,31,64,one-year,credit-card,yes,no,11.79,0,0,0,14,0,82.91,5453.39,0
C102240,18,16,month-to-month,mailed-check,yes,no,51.24,0,0,1,13,1,75.64,1298.06,1
C102241,54,48,one-year,credit-card,yes,no,32.01,0,0,1,16,1,60.96,2988.9,0
C102242,31,33,two-year,credit-card,no,no,9.73,0,0,2,20,2,76.08,2557.53,0
C102243,29,8,two-year,bank-transfer,yes,yes,32.06,1,0,0,13,0,50.71,407.41,0
C102244,25,51,month-to-month,mailed-check,yes,yes,5.54,1,0,1,13,1,71.35,3753.51,1
C102245,37,60,one-year,electronic-check,yes,no,44.51,0,0,1,18,0,41.86,,1
C102246,60,42,month-to-month,electronic-check,no,no,26.31,0,1,1,11,0,65.8,2800.56,1
C102247,64,12,one-year,electronic-check,yes,no,29.21,1,1,1,16,3,61.18,763.83,1
C102248,19,11,month-to-month,electronic-check,no,no,30.54,0,1,0,10,1,59.93,738.28,0
C102249,35,30,one-year,mailed-check,no,no,31.73,1,0,0,14,1,74.06,2331.34,0
C102250,27,36,month-to-month,electronic-check,yes,no,21.11,1,0,1,19,0,77.02,2799.21,0
C102251,51,40,one-year,,yes,no,22.83,2,0,0,14,0,28.34,1160.21,0
C102252,42,17,month-to-month,bank-transfer,yes,no,15.23,0,0,0,18,0,40.65,740.0,0
C102253,31,36,month-to-month,credit-card,no,no,25.6,1,0,1,13,1,63.57,2355.8,0
C102254,40,21,one-year,mailed-check,no,no,21.18,0,1,1,16,0,63.99,1403.22,0
C102255,33,50,month-to-month,electronic-check,no,no,23.85,0,0,0,14,1,59.3,2973.56,0
C102256,58,58,one-year,electronic-check,yes,no,6.88,0,0,2,6,0,54.19,3199.81,0
C102257,46,47,one-year,credit-card,no,no,13.2,1,0,2,16,3,79.43,3840.18,0
C102258,47,0,one-year,electronic-check,yes,no,2.24,1,0,0,16,1,57.77,8.2,0
C102259,18,72,one-year,bank-transfer,yes,no,19.54,2,1,1,19,1,65.54,4790.44,1
C102260,38,1,one-year,electronic-check,yes,no,8.66,1,0,1,17,1,69.5,153.79,0
C102261,64,72,two-year,mailed-check,yes,no,4.09,0,2,2,15,0,74.49,5398.73,0
C102262,55,2,month-to-month,electronic-check,yes,yes,25.6,0,0,3,15,1,61.51,162.9,1
C102263,18,37,one-year,mailed-check,yes,no,9.41,0,0,0,19,1,78.86,2966.34,0
C102264,35,7,one-year,electronic-check,no,no,13.22,0,1,1,13,2,72.97,585.14,0
C102265,25,6,month-to-month,credit-card,yes,no,28.7,0,1,1,12,3,75.26,488.23,1
C102266,60,49,month-to-month,electronic-check,no,no,38.44,0,1,1,14,1,62.99,3090.26,0
C102267,42,53,month-to-month,electronic-check,yes,no,15.63,3,0,0,11,2,46.55,2528.9,0
C102268,30,8,one-year,electronic-check,yes,no,44.5,3,0,0,18,1,52.83,512.3,0
C102269,39,71,month-to-month,credit-card,yes,no,52.22,0,0,0,16,0,49.2,3531.66,0
C102270,18,23,one-year,bank-transfer,no,no,20.37,1,0,0,12,1,63.81,1462.79,0
C102271,26,23,one-year,bank-transfer,no,no,20.34,1,1,0,16,2,87.4,2056.37,0
C102272,39,21,one-year,mailed-check,yes,no,12.61,0,0,3,16,0,51.39,1112.56,0
C102273,49,33,month-to-month,credit-card,yes,no,24.27,2,0,2,17,2,61.58,2100.14,1
C102274,18,12,one-year,electronic-check,yes,no,38.58,0,1,0,20,1,77.12,975.09,0
C102275,34,31,one-year,credit-card,yes,no,49.76,0,0,0,20,1,70.25,2255.72,0
C102276,51,15,month-to-month,credit-card,no,no,9.78,0,0,1,21,1,76.27,1189.56,0
C102277,22,3,month-to-month,,no,no,21.42,1,0,1,15,1,72.68,331.28,0
C102278,42,26,month-to-month,electronic-check,yes,no,33.96,0,0,0,15,2,87.08,2297.52,0
C102279,40,49,two-year,mailed-check,yes,no,4.31,0,0,2,13,0,59.52,2967.77,0
C102280,60,55,month-to-month,electronic-check,yes,no,0.56,0,0,0,14,2,81.94,4567.57,0
C102281,36,25,month-to-month,electronic-check,no,yes,20.76,0,0,0,14,0,67.07,1749.54,0
C102282,37,23,month-to-month,mailed-check,yes,no,10.06,2,0,0,17,1,76.03,1777.05,0
C102283,49,57,month-to-month,electronic-check,yes,no,8.81,0,0,1,20,1,74.78,4341.19,1
C102284,23,49,month-to-month,bank-transfer,no,no,10.54,1,0,0,9,3,91.09,4535.18,0
C102285,36,60,one-year,mailed-check,yes,no,10.65,1,1,1,14,0,45.92,2808.01,0
C102286,34,66,month-to-month,bank-transfer,yes,no,28.31,0,0,0,15,1,62.72,4181.8,0
C102287,37,59,two-year,mailed-check,yes,no,2.14,0,0,0,16,0,50.29,3055.97,0
C102288,49,68,month-to-month,mailed-check,no,no,26.85,0,0,0,18,1,52.83,3644.47,0
C102289,46,30,month-to-month,mailed-check,no,yes,16.45,0,0,0,7,2,92.87,2866.32,1
C102290,30,28,one-year,credit-card,yes,no,6.09,0,2,1,12,0,55.23,1590.57,0
C102291,41,23,one-year,mailed-check,yes,no,32.01,0,0,1,14,1,51.4,1223.57,0
C102292,57,17,two-year,bank-transfer,yes,no,27.92,1,0,1,13,2,88.87,1621.19,0
C102293,29,54,month-to-month,credit-card,no,no,11.43,0,0,1,13,1,62.51,3439.69,1
C102294,41,52,month-to-month,bank-transfer,yes,no,30.62,0,0,1,18,2,79.64,4211.03,0
C102295,37,58,one-year,electronic-check,yes,yes,47.32,0,0,0,12,0,53.41,3176.73,1
C102296,38,12,month-to-month,electronic-check,yes,yes,2.52,0,0,1,16,2,80.86,1124.05,1
C102297,19,35,two-year,bank-transfer,no,no,8.96,0,0,3,15,2,73.5,2622.04,0
C102298,56,16,month-to-month,bank-transfer,yes,no,1.94,1,1,1,14,2,75.18,1286.23,1
C102299,30,65,month-to-month,bank-transfer,yes,no,36.01,0,0,0,14,1,57.16,3743.96,0
C102300,51,19,one-year,bank-transfer,yes,no,18.54,1,1,0,10,0,60.92,1236.21,0
C102301,32,10,one-year,electronic-check,no,no,15.2,2,1,0,12,0,63.11,739.49,0
C102302,31,41,two-year,credit-card,no,no,34.33,0,1,0,16,1,53.09,2181.25,0
C102303,54,64,two-year,bank-transfer,no,no,13.32,1,0,0,15,0,84.86,5527.13,0
C102304,51,66,month-to-month,credit-card,yes,no,34.76,2,0,0,12,1,81.85,5425.63,0
C102305,42,7,one-year,bank-transfer,yes,no,7.42,1,1,2,14,0,57.2,437.05,0
C102306,48,23,two-year,mailed-check,yes,no,20.78,0,0,2,14,0,66.48,1592.26,1
C102307,36,11,month-to-month,bank-transfer,no,yes,39.14,2,0,2,19,2,74.75,918.15,0
C102308,39,22,month-to-month,bank-transfer,no,no,4.93,0,0,0,15,2,64.16,1438.02,1
C102309,31,38,two-year,electronic-check,yes,no,10.7,0,0,0,14,0,67.05,2571.92,0
C102310,50,20,month-to-month,mailed-check,yes,no,15.16,1,0,3,12,1,52.17,1069.36,0
C102311,31,4,two-year,electronic-check,yes,no,63.43,2,0,2,16,2,74.73,379.49,0
C102312,57,37,month-to-month,electronic-check,no,no,25.87,0,0,1,17,1,55.74,2066.33,0
C102313,35,3,two-year,bank-transfer,yes,no,6.29,0,0,0,12,1,54.6,302.37,0
C102314,39,16,one-year,mailed-check,yes,no,70.2,0,0,1,16,0,60.97,1011.59,1
C102315,48,0,one-year,bank-transfer,yes,no,59.69,0,0,2,23,0,71.09,39.96,0
C102316,39,6,one-year,mailed-check,yes,no,24.44,0,1,1,14,1,65.88,414.36,1
C102317,35,31,month-to-month,credit-card,yes,yes,83.43,1,0,1,20,1,70.98,2288.96,1
C102318,39,62,one-year,bank-transfer,no,yes,12.56,0,0,2,14,2,52.64,3297.27,0
C102319,50,56,two-year,bank-transfer,no,yes,16.85,2,0,1,13,0,53.61,3075.02,0
C102320,31,7,two-year,mailed-check,yes,yes,9.08,0,1,2,15,1,46.04,380.12,0
C102321,37,2,two-year,credit-card,yes,no,34.5,1,1,0,16,3,82.82,314.59,0
C102322,39,24,one-year,mailed-check,no,no,74.9,0,0,2,13,3,89.44,2194.26,0
C102323,49,47,one-year,credit-card,no,no,42.86,1,0,1,14,0,56.87,2727.64,1
C102324,38,54,one-year,mailed-check,yes,no,9.8,1,1,0,12,2,76.23,4183.65,0
C102325,61,60,one-year,electronic-check,no,no,13.28,2,0,1,17,1,71.19,4270.12,0
C102326,37,24,one-year,bank-transfer,no,no,39.35,0,0,0,21,1,75.24,1896.4,0
C102327,36,12,month-to-month,mailed-check,no,no,9.5,0,0,0,13,1,70.0,899.25,0
C102328,37,1,month-to-month,electronic-check,yes,no,20.57,1,0,1,19,1,73.09,171.48,1
C102329,23,10,one-year,mailed-check,yes,no,4.52,2,0,0,20,2,41.0,456.4,0
C102330,27,4,month-to-month,electronic-check,yes,no,16.66,0,0,1,22,1,47.79,236.15,1
C102331,33,62,month-to-month,credit-card,no,no,24.39,0,1,1,22,2,70.94,4514.91,0
C102332,53,19,month-to-month,bank-transfer,no,no,25.24,0,0,0,15,2,69.63,1366.65,0
C102333,39,60,two-year,electronic-check,no,no,31.72,1,0,1,18,1,57.73,3550.02,0
C102334,33,40,two-year,bank-transfer,yes,no,56.97,1,0,0,15,0,63.65,2621.44,0
C102335,54,39,one-year,bank-transfer,yes,no,44.71,0,0,2,17,0,66.5,2716.54,0
C102336,58,33,two-year,,no,no,42.22,0,0,0,13,1,55.94,1893.34,0
C102337,54,59,two-year,bank-transfer,no,no,38.04,2,0,0,14,1,57.38,3521.61,0
C102338,29,3,month-to-month,electronic-check,no,no,25.47,1,2,1,15,2,56.55,210.1,0
C102339,33,6,month-to-month,electronic-check,yes,no,20.83,0,0,0,10,0,55.06,400.22,0
C102340,61,30,month-to-month,bank-transfer,no,no,46.35,0,2,0,14,0,57.23,1752.63,0
C102341,42,28,month-to-month,bank-transfer,no,yes,38.99,0,0,0,16,2,63.68,1875.74,0
C102342,36,39,one-year,bank-transfer,no,no,11.8,1,1,0,27,3,68.48,2720.42,0
C102343,48,53,month-to-month,electronic-check,yes,no,,2,2,1,20,2,74.12,4095.21,1
C102344,51,42,two-year,credit-card,no,no,25.82,2,0,0,13,1,76.54,3297.57,0
C102345,32,18,one-year,mailed-check,yes,no,30.1,0,0,0,15,2,62.09,1176.54,0
C102346,42,23,month-to-month,bank-transfer,yes,no,50.83,0,0,2,15,0,47.2,1100.25,0
